correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,loss_test,diversity_coefficient_test
0.6,6,400,0.001,[2],0.11090014316141605,0.020117582753300667
0.6,6,400,0.001,"[2, 2, 2]",0.15434362553060055,0.024386340752243996
0.6,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1341704586520791,0.035605307668447495
0.6,6,400,0.001,[6],0.03460679994896054,0.010344726033508778
0.6,6,400,0.001,[12],0.034816435538232327,0.0036946635227650404
0.6,8,400,0.001,[2],0.06939594261348248,0.019956443458795547
0.6,8,400,0.001,"[2, 2, 2]",0.08199095074087381,0.0365387462079525
0.6,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.18432693555951118,0.012523312121629715
0.6,8,400,0.001,[6],0.03820093581452966,0.007194186095148325
0.6,8,400,0.001,[12],0.03667312115430832,0.004826975986361504
0.6,10,400,0.001,[2],0.08539710752665997,0.021053791046142578
0.6,10,400,0.001,"[2, 2, 2]",0.13879062049090862,0.031019652262330055
0.6,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.15187619160860777,0.02313881553709507
0.6,10,400,0.001,[6],0.03500217560213059,0.008581919595599174
0.6,10,400,0.001,[12],0.04104786645621061,0.006515143439173698
0.6,12,400,0.001,[2],0.0895643224939704,0.021979747340083122
0.6,12,400,0.001,"[2, 2, 2]",0.10465678293257952,0.043237000703811646
0.6,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.13958464143797755,0.05695558711886406
0.6,12,400,0.001,[6],0.04798911698162556,0.012617013417184353
0.6,12,400,0.001,[12],0.03589531872421503,0.00466166902333498
0.6,14,400,0.001,[2],0.05659296386875212,0.027419615536928177
0.6,14,400,0.001,"[2, 2, 2]",0.1397783998399973,0.03056834265589714
0.6,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.16550924070179462,0.014479336328804493
0.6,14,400,0.001,[6],0.03438863763585687,0.008812442421913147
0.6,14,400,0.001,[12],0.031666205963119864,0.005043369252234697
0.6,16,400,0.001,[2],0.12111076526343822,0.021246619522571564
0.6,16,400,0.001,"[2, 2, 2]",0.11618933826684952,0.030412672087550163
0.6,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.28747910261154175,0.022880662232637405
0.6,16,400,0.001,[6],0.037248045206069946,0.012509813532233238
0.6,16,400,0.001,[12],0.026268620043992996,0.004194216802716255
0.7,2,400,0.001,[2],0.0565717862918973,0.014013550244271755
0.7,2,400,0.001,"[2, 2, 2]",0.057058656588196754,0.01742948591709137
0.7,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.16285499185323715,0.013028448447585106
0.7,2,400,0.001,[6],0.04174688924103975,0.0076164067722857
0.7,2,400,0.001,[12],0.05099933780729771,0.005240211263298988
0.7,4,400,0.001,[2],0.06832075864076614,0.017634820193052292
0.7,4,400,0.001,"[2, 2, 2]",0.09225616091862321,0.03812813386321068
0.7,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.17844132706522942,0.02141050435602665
0.7,4,400,0.001,[6],0.04039923334494233,0.013681176118552685
0.7,4,400,0.001,[12],0.03712438000366092,0.005502985790371895
0.7,6,400,0.001,[2],0.050800712779164314,0.019634051248431206
0.7,6,400,0.001,"[2, 2, 2]",0.1008946355432272,0.05465635657310486
0.7,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.16470145620405674,0.027508864179253578
0.7,6,400,0.001,[6],0.032592922914773226,0.0067893145605921745
0.7,6,400,0.001,[12],0.042161975521594286,0.017950007691979408
0.7,8,400,0.001,[2],0.09917096327990294,0.022810248658061028
