epoch_num,learning_rate,hidden_size,loss_test,loss_train
390,0.0001,"[2, 2, 2, 2, 2]",0.3703529089689255,0.2798830305154507
390,0.0001,"[2, 2, 2, 2, 2, 2]",0.21357377618551254,0.1566533692754232
390,0.0001,[4],0.12048320844769478,0.09191172469693881
390,0.0001,[6],0.09150596521794796,0.06416749467070286
390,0.0001,[8],0.08647406473755836,0.05050906023153892
390,0.0001,[10],0.09377047326415777,0.06142410034170517
390,0.0001,[12],0.05818356852978468,0.03561841051738996
400,0.0001,[2],0.3646441176533699,0.25074456517512983
400,0.0001,"[2, 2]",0.09141279570758343,0.04775598559242029
400,0.0001,"[2, 2, 2]",0.21295053139328957,0.1541374853024116
400,0.0001,"[2, 2, 2, 2]",0.2389850988984108,0.14878268912434578
400,0.0001,"[2, 2, 2, 2, 2]",0.19741245731711388,0.08512698457791255
400,0.0001,"[2, 2, 2, 2, 2, 2]",0.20878392457962036,0.1580780131312517
400,0.0001,[4],0.16891466453671455,0.06623080301170166
400,0.0001,[6],0.09112660214304924,0.051741234958171844
400,0.0001,[8],0.07993096020072699,0.047300842232429065
400,0.0001,[10],0.08513512648642063,0.04360852390527725
400,0.0001,[12],0.06508060917258263,0.039471581005133115
410,0.0001,[2],0.12732166796922684,0.08653844520449638
410,0.0001,"[2, 2]",0.15191157162189484,0.07671192001837951
410,0.0001,"[2, 2, 2]",0.16326898708939552,0.0727640688419342
410,0.0001,"[2, 2, 2, 2]",0.09248275775462389,0.055482666223095015
410,0.0001,"[2, 2, 2, 2, 2]",0.28707559779286385,0.15349200253303236
410,0.0001,"[2, 2, 2, 2, 2, 2]",0.2316095493733883,0.15186889756184357
410,0.0001,[4],0.10964158922433853,0.06446944635647994
410,0.0001,[6],0.057794139720499516,0.042214205202001795
410,0.0001,[8],0.06778713688254356,0.044207926553029284
410,0.0001,[10],0.06529518542811275,0.0453848007779855
410,0.0001,[12],0.06014402722939849,0.04027494258032395
420,0.0001,[2],0.12510576844215393,0.0701692714714087
420,0.0001,"[2, 2]",0.09606718271970749,0.06420530221210076
420,0.0001,"[2, 2, 2]",0.19320573285222054,0.1485203172151859
420,0.0001,"[2, 2, 2, 2]",0.24329040199518204,0.13654286815569952
420,0.0001,"[2, 2, 2, 2, 2]",0.1977424956858158,0.15436359838797495
420,0.0001,"[2, 2, 2, 2, 2, 2]",0.2360088787972927,0.15214408590243414
420,0.0001,[4],0.10927055031061172,0.06950838090135501
420,0.0001,[6],0.06742086354643106,0.042486765063725986
420,0.0001,[8],0.10375856049358845,0.07286936617814578
420,0.0001,[10],0.06423537665978074,0.044814447370859295
420,0.0001,[12],0.06003005523234606,0.03945936620808565
430,0.0001,[2],0.12993556261062622,0.08782542525575711
430,0.0001,"[2, 2]",0.16136168083176017,0.08225791786725704
430,0.0001,"[2, 2, 2]",0.13737023063004017,0.09556778778250401
430,0.0001,"[2, 2, 2, 2]",0.2753850892186165,0.14958533128866783
430,0.0001,"[2, 2, 2, 2, 2]",0.18874173052608967,0.1506629207959542
430,0.0001,"[2, 2, 2, 2, 2, 2]",0.2004733793437481,0.15600297485406583
430,0.0001,[4],0.07846382819116116,0.053023334234379806
430,0.0001,[6],0.07136349938809872,0.049897294204968676
430,0.0001,[8],0.06269928393885493,0.04201211092563776
430,0.0001,[10],0.04902820894494653,0.033684576861560345
430,0.0001,[12],0.05848771892488003,0.036812472372100905
440,0.0001,[2],0.10634367726743221,0.05791904863256674
440,0.0001,"[2, 2]",0.08030745107680559,0.047458494655214824
440,0.0001,"[2, 2, 2]",0.19340504705905914,0.10661345061201316
440,0.0001,"[2, 2, 2, 2]",0.22403370961546898,0.1522725814810166
440,0.0001,"[2, 2, 2, 2, 2]",0.2256932407617569,0.15213217127781647
440,0.0001,"[2, 2, 2, 2, 2, 2]",0.17628774233162403,0.09070138891155903
440,0.0001,[4],0.07697845855727792,0.05271389278081747
440,0.0001,[6],0.12473614700138569,0.05813613648598011
440,0.0001,[8],0.06683435197919607,0.04033591132611036
440,0.0001,[10],0.09076440520584583,0.039322542026638985
440,0.0001,[12],0.05879379669204354,0.04298885754094674
450,0.0001,[2],0.1711549460887909,0.0821245604982743
450,0.0001,"[2, 2]",0.09930814802646637,0.05804758633558567
450,0.0001,"[2, 2, 2]",0.19393833633512259,0.1529554953941932
450,0.0001,"[2, 2, 2, 2]",0.3244064450263977,0.22039785866553968
450,0.0001,"[2, 2, 2, 2, 2]",0.24996690452098846,0.13103337729206452
450,0.0001,"[2, 2, 2, 2, 2, 2]",0.25925006717443466,0.1530211716890335
450,0.0001,[4],0.08311540354043245,0.056797938994490184
450,0.0001,[6],0.06356671429239213,0.043515863040318854
450,0.0001,[8],0.06431290693581104,0.040854707216987245
450,0.0001,[10],0.07571141794323921,0.03785338610983812
450,0.0001,[12],0.05961719690822065,0.04406770519339121
460,0.0001,[2],0.21439756825566292,0.15277813546932661
460,0.0001,"[2, 2]",0.15504323318600655,0.06724686462145585
460,0.0001,"[2, 2, 2]",0.2527487725019455,0.17826563578385574
460,0.0001,"[2, 2, 2, 2]",0.18279712554067373,0.15411845766581023
460,0.0001,"[2, 2, 2, 2, 2]",0.22318235784769058,0.15040568892772382
460,0.0001,"[2, 2, 2, 2, 2, 2]",0.2483062632381916,0.15126633242918894
460,0.0001,[4],0.08604870783165097,0.06483815438472308
460,0.0001,[6],0.05494110379368067,0.03643295656029995
460,0.0001,[8],0.06430836021900177,0.03978089321977817
460,0.0001,[10],0.07883195765316486,0.038717311448775805
460,0.0001,[12],0.061286949552595615,0.03729412332177162
470,0.0001,[2],0.10325558669865131,0.05472677960418738
470,0.0001,"[2, 2]",0.24071073532104492,0.15690608322620392
470,0.0001,"[2, 2, 2]",0.3947964981198311,0.29129991164574254
470,0.0001,"[2, 2, 2, 2]",0.20365999452769756,0.1510691189995179
470,0.0001,"[2, 2, 2, 2, 2]",0.19722577556967735,0.15510513060368025
470,0.0001,"[2, 2, 2, 2, 2, 2]",0.2688339054584503,0.15025565372063562
470,0.0001,[4],0.1212573479861021,0.061071018186899334
470,0.0001,[6],0.08970937319099903,0.04532177674655731
470,0.0001,[8],0.11025397665798664,0.05768596065732149
470,0.0001,[10],0.053627065382897854,0.03163768644802845
470,0.0001,[12],0.0669281342998147,0.03921245640287033
480,0.0001,[2],0.0806791097857058,0.05895711839772188
480,0.0001,"[2, 2]",0.11082905158400536,0.08135269725551972
480,0.0001,"[2, 2, 2]",0.21941646933555603,0.10612902331810731
480,0.0001,"[2, 2, 2, 2]",0.22530889883637428,0.1544699198924578
480,0.0001,"[2, 2, 2, 2, 2]",0.1941059660166502,0.14937890808169657
480,0.0001,"[2, 2, 2, 2, 2, 2]",0.2337544560432434,0.1543380726988499
480,0.0001,[4],0.10869185253977776,0.054820194553870424
480,0.0001,[6],0.08990471623837948,0.05151679123250338
480,0.0001,[8],0.060040804324671626,0.043288358415548615
480,0.0001,[10],0.047175023471936584,0.03467705330023399
480,0.0001,[12],0.05650042602792382,0.038982308827913724
490,0.0001,[2],0.09201037790626287,0.05858251108573033
490,0.0001,"[2, 2]",0.18421194050461054,0.15202159663805595
490,0.0001,"[2, 2, 2]",0.20787781476974487,0.15295547619462013
490,0.0001,"[2, 2, 2, 2]",0.20447257347404957,0.1517718331171916
490,0.0001,"[2, 2, 2, 2, 2]",0.20389052852988243,0.1508743934906446
490,0.0001,"[2, 2, 2, 2, 2, 2]",0.1977966632694006,0.15242464611163506
490,0.0001,[4],0.14050589315593243,0.0528300771346459
490,0.0001,[6],0.07863832544535398,0.0483715501255714
490,0.0001,[8],0.07814410841092467,0.045131271418470606
490,0.0001,[10],0.05063999257981777,0.03687878225285273
490,0.0001,[12],0.046120943035930395,0.03130298723968176
500,0.0001,[2],0.09491598140448332,0.05241129404077163
500,0.0001,"[2, 2]",0.13264943473041058,0.08618128385681373
500,0.0001,"[2, 2, 2]",0.2667938843369484,0.1501342894939276
500,0.0001,"[2, 2, 2, 2]",0.16395311802625656,0.11598757281899452
500,0.0001,"[2, 2, 2, 2, 2]",0.22565503418445587,0.14988883756674254
500,0.0001,"[2, 2, 2, 2, 2, 2]",0.25282250717282295,0.1591432455640573
500,0.0001,[4],0.13295721635222435,0.07816862257627341
500,0.0001,[6],0.06391019141301513,0.04233208785836513
500,0.0001,[8],0.05373790627345443,0.03971010217299828
500,0.0001,[10],0.0585701335221529,0.034147232197798215
500,0.0001,[12],0.053479270078241825,0.035906994643692784
510,0.0001,[2],0.07639904413372278,0.04437655912568936
510,0.0001,"[2, 2]",0.27817096188664436,0.15615869886600053
510,0.0001,"[2, 2, 2]",0.19940000399947166,0.15445580505407774
510,0.0001,"[2, 2, 2, 2]",0.22013045847415924,0.15873522999194953
510,0.0001,"[2, 2, 2, 2, 2]",0.1900833761319518,0.15632133844953316
510,0.0001,"[2, 2, 2, 2, 2, 2]",0.2057487592101097,0.10387639271525237
510,0.0001,[4],0.19015218317508698,0.15270030269256005
510,0.0001,[6],0.057351247407495975,0.03943522532398884
510,0.0001,[8],0.06756017357110977,0.04289039138417978
510,0.0001,[10],0.10792823508381844,0.04359393194317818
510,0.0001,[12],0.05424545891582966,0.03786617718063868
520,0.0001,[2],0.06663406174629927,0.046061135828495026
520,0.0001,"[2, 2]",0.0858203861862421,0.05982055744299522
520,0.0001,"[2, 2, 2]",0.1980318035930395,0.15061050194960374
520,0.0001,"[2, 2, 2, 2]",0.21848898753523827,0.15436415603527656
520,0.0001,"[2, 2, 2, 2, 2]",0.17623148672282696,0.13465846043366653
520,0.0001,"[2, 2, 2, 2, 2, 2]",0.29362547770142555,0.1562513795036536
520,0.0001,[4],0.06941988877952099,0.046114678136431254
520,0.0001,[6],0.06002504471689463,0.040964799718214914
520,0.0001,[8],0.0633217254653573,0.03952141722234396
520,0.0001,[10],0.06006260681897402,0.04127791953774599
520,0.0001,[12],0.06576160714030266,0.03735954651179222
530,0.0001,[2],0.09803301375359297,0.06883453849989635
530,0.0001,"[2, 2]",0.08746440336108208,0.054515414513074435
530,0.0001,"[2, 2, 2]",0.11344428081065416,0.059085047159057394
530,0.0001,"[2, 2, 2, 2]",0.20842593908309937,0.15615716547920153
530,0.0001,"[2, 2, 2, 2, 2]",0.25032682344317436,0.17566218513708848
530,0.0001,"[2, 2, 2, 2, 2, 2]",0.22605923935770988,0.15365551870602828
530,0.0001,[4],0.061653421726077795,0.04250503761263994
530,0.0001,[6],0.05522615276277065,0.036631150815922484
530,0.0001,[8],0.06526382640004158,0.03818888861972552
530,0.0001,[10],0.057354286313056946,0.036269837560561985
530,0.0001,[12],0.05237403651699424,0.03489965501313026
540,0.0001,[2],0.10212623700499535,0.056585968973544926
540,0.0001,"[2, 2]",0.11016579996794462,0.07964713384325688
540,0.0001,"[2, 2, 2]",0.12526959739625454,0.08599522709846497
540,0.0001,"[2, 2, 2, 2]",0.08376692980527878,0.0502979251771019
540,0.0001,"[2, 2, 2, 2, 2]",0.13607043027877808,0.06973110368618599
540,0.0001,"[2, 2, 2, 2, 2, 2]",0.25123023986816406,0.15135912195994303
540,0.0001,[4],0.09637849032878876,0.05435860357605494
540,0.0001,[6],0.05577387288212776,0.03583621047437191
540,0.0001,[8],0.07178674731403589,0.03781543199259501
540,0.0001,[10],0.04942897520959377,0.037613567179785326
540,0.0001,[12],0.05689531750977039,0.03593833959446503
550,0.0001,[2],0.1379435509443283,0.04977627771978195
550,0.0001,"[2, 2]",0.29452408105134964,0.15251228155998084
550,0.0001,"[2, 2, 2]",0.3078324757516384,0.15569163858890533
550,0.0001,"[2, 2, 2, 2]",0.15754057187587023,0.047502717504707664
550,0.0001,"[2, 2, 2, 2, 2]",0.06194968242198229,0.04011956215477907
550,0.0001,"[2, 2, 2, 2, 2, 2]",0.3095274940133095,0.20055432044542754
550,0.0001,[4],0.08883973397314548,0.05025894051560989
550,0.0001,[6],0.0666961008682847,0.046442170125933796
550,0.0001,[8],0.05741866398602724,0.03473194337521608
550,0.0001,[10],0.05703634861856699,0.03380849627921215
550,0.0001,[12],0.05181441456079483,0.03425402996631769
560,0.0001,[2],0.06598395481705666,0.04503337078942703
560,0.0001,"[2, 2]",0.2684892416000366,0.16345807451468247
560,0.0001,"[2, 2, 2]",0.2015125434845686,0.15230909104530627
560,0.0001,"[2, 2, 2, 2]",0.27058370411396027,0.1257094104702656
560,0.0001,"[2, 2, 2, 2, 2]",0.24876835197210312,0.15334958239243582
560,0.0001,"[2, 2, 2, 2, 2, 2]",0.2382751777768135,0.15235292854217383
560,0.0001,[4],0.06770350085571408,0.04812740162014961
560,0.0001,[6],0.05965443467721343,0.04036909914933718
560,0.0001,[8],0.07322825212031603,0.03946944125569784
560,0.0001,[10],0.06409860122948885,0.035739462106273726
560,0.0001,[12],0.09275250416249037,0.034783198641469844
570,0.0001,[2],0.0889414893463254,0.06276486685069707
570,0.0001,"[2, 2]",0.12127667292952538,0.0883282944560051
570,0.0001,"[2, 2, 2]",0.10801625903695822,0.06817106157541275
570,0.0001,"[2, 2, 2, 2]",0.2150222212076187,0.15112048788712576
570,0.0001,"[2, 2, 2, 2, 2]",0.2464958317577839,0.15079443328655684
570,0.0001,"[2, 2, 2, 2, 2, 2]",0.19790884479880333,0.1517591424859487
570,0.0001,[4],0.12747711315751076,0.06521624040145141
570,0.0001,[6],0.06275478564202785,0.03824291478555936
570,0.0001,[8],0.05466540763154626,0.039642211622916736
570,0.0001,[10],0.07012348482385278,0.034070331030167066
570,0.0001,[12],0.053013437893241644,0.03617568743916658
580,0.0001,[2],0.12613602727651596,0.10203419711727363
580,0.0001,"[2, 2]",0.10896499548107386,0.07366676170092362
580,0.0001,"[2, 2, 2]",0.06597573752515018,0.045716171367810324
580,0.0001,"[2, 2, 2, 2]",0.21430694684386253,0.15942050917790487
580,0.0001,"[2, 2, 2, 2, 2]",0.10775070264935493,0.0652405247092247
580,0.0001,"[2, 2, 2, 2, 2, 2]",0.2649859730154276,0.15456247902833498
580,0.0001,[4],0.0850495733320713,0.05096307841057961
580,0.0001,[6],0.05164764076471329,0.03516203867128262
580,0.0001,[8],0.07521402137354016,0.05228408927527758
580,0.0001,[10],0.05460725259035826,0.03493402275041892
580,0.0001,[12],0.05026663467288017,0.03537817421154334
590,0.0001,[2],0.1074448712170124,0.049656554483450376
590,0.0001,"[2, 2]",0.22119637951254845,0.15101075860170218
590,0.0001,"[2, 2, 2]",0.25586142763495445,0.1522852721122595
590,0.0001,"[2, 2, 2, 2]",0.2140825092792511,0.15326111075969842
590,0.0001,"[2, 2, 2, 2, 2]",0.2383018508553505,0.1527852714061737
590,0.0001,"[2, 2, 2, 2, 2, 2]",0.19663171470165253,0.15663409233093262
590,0.0001,[4],0.0674400320276618,0.04612012035571612
590,0.0001,[6],0.069404301000759,0.05181185227747147
590,0.0001,[8],0.11223553773015738,0.040245029932031266
590,0.0001,[10],0.05527241621166468,0.03551694191992283
590,0.0001,[12],0.08819210063666105,0.03455806509233438
600,0.0001,[2],0.10778142279013991,0.07697468107709518
600,0.0001,"[2, 2]",0.16236525774002075,0.06613652322154778
600,0.0001,"[2, 2, 2]",0.1890476569533348,0.06796457804739475
600,0.0001,"[2, 2, 2, 2]",0.09825817868113518,0.06144274943150007
600,0.0001,"[2, 2, 2, 2, 2]",0.19265586137771606,0.1498922613950876
600,0.0001,"[2, 2, 2, 2, 2, 2]",0.21637818217277527,0.15050860551687387
600,0.0001,[4],0.04698743741028011,0.03548973755767712
600,0.0001,[6],0.05623455252498388,0.03570567035617737
600,0.0001,[8],0.06200077012181282,0.04300751135899471
600,0.0001,[10],0.050324135925620794,0.03494762428677999
600,0.0001,[12],0.06359636597335339,0.0337969411451083
610,0.0001,[2],0.1061056386679411,0.06548813186012782
610,0.0001,"[2, 2]",0.05674489960074425,0.040384993386956364
610,0.0001,"[2, 2, 2]",0.2508453279733658,0.17189471767498896
610,0.0001,"[2, 2, 2, 2]",0.2034791111946106,0.1521459880929727
610,0.0001,"[2, 2, 2, 2, 2]",0.07734163664281368,0.045569090315928824
610,0.0001,"[2, 2, 2, 2, 2, 2]",0.19948109239339828,0.15050916660290498
610,0.0001,[4],0.0863434337079525,0.057004027641736545
610,0.0001,[6],0.053495685569942,0.035707761318637773
610,0.0001,[8],0.051521704997867346,0.037125198886944696
610,0.0001,[10],0.04034805204719305,0.030357196568869628
610,0.0001,[12],0.05080536846071482,0.033303068234370306
620,0.0001,[2],0.07976967934519053,0.040704500646545336
620,0.0001,"[2, 2]",0.22431129962205887,0.1511039063334465
620,0.0001,"[2, 2, 2]",0.08622321439906955,0.06046735065487715
620,0.0001,"[2, 2, 2, 2]",0.25972288846969604,0.15727198410492677
620,0.0001,"[2, 2, 2, 2, 2]",0.23729393631219864,0.15176665209806883
620,0.0001,"[2, 2, 2, 2, 2, 2]",0.23783782869577408,0.15453226520464972
620,0.0001,[4],0.1020791307091713,0.051564473945360914
620,0.0001,[6],0.07823506742715836,0.035310250062208906
620,0.0001,[8],0.04388726479373872,0.034995317459106445
620,0.0001,[10],0.038788439123891294,0.03424813225865364
620,0.0001,[12],0.04736638767644763,0.03264331172865171
630,0.0001,[2],0.06469704210758209,0.04269309313251422
630,0.0001,"[2, 2]",0.24488889425992966,0.1533108949661255
630,0.0001,"[2, 2, 2]",0.1305923741310835,0.07636826227490719
630,0.0001,"[2, 2, 2, 2]",0.1876585353165865,0.1534658934061344
630,0.0001,"[2, 2, 2, 2, 2]",0.2340000793337822,0.1513809676353748
630,0.0001,"[2, 2, 2, 2, 2, 2]",0.21178150177001953,0.15323429841261643
630,0.0001,[4],0.08753942418843508,0.05391446314752102
630,0.0001,[6],0.04304509027861059,0.032775337664553754
630,0.0001,[8],0.07235716469585896,0.03840015241159843
630,0.0001,[10],0.054612263571470976,0.0336207072608746
630,0.0001,[12],0.04849773598834872,0.03303182784181375
640,0.0001,[2],0.21708111092448235,0.15281652544553465
640,0.0001,"[2, 2]",0.23323746770620346,0.15387307107448578
640,0.0001,"[2, 2, 2]",0.13570480607450008,0.09493660582945897
640,0.0001,"[2, 2, 2, 2]",0.107864735648036,0.05769116718035478
640,0.0001,"[2, 2, 2, 2, 2]",0.20017440989613533,0.10798610746860504
640,0.0001,"[2, 2, 2, 2, 2, 2]",0.21974362060427666,0.15765337359446746
640,0.0001,[4],0.08747288445010781,0.061169781077366606
640,0.0001,[6],0.05200189631432295,0.03614617153429068
640,0.0001,[8],0.05823861062526703,0.03327661537780212
640,0.0001,[10],0.06610549613833427,0.03378468923843824
640,0.0001,[12],0.04831072688102722,0.032867165425649054
650,0.0001,[2],0.11673776060342789,0.043525173973578676
650,0.0001,"[2, 2]",0.12597377225756645,0.07303833273740915
650,0.0001,"[2, 2, 2]",0.2256336584687233,0.15056135161564901
650,0.0001,"[2, 2, 2, 2]",0.23974770307540894,0.15025133467637575
650,0.0001,"[2, 2, 2, 2, 2]",0.2806132510304451,0.15260930416675714
650,0.0001,"[2, 2, 2, 2, 2, 2]",0.0759290186688304,0.04252579908531446
650,0.0001,[4],0.061797143425792456,0.04240850731730461
650,0.0001,[6],0.07130536437034607,0.04119351878762245
650,0.0001,[8],0.05101359263062477,0.03525537646447237
650,0.0001,[10],0.040364732034504414,0.030744416925769586
650,0.0001,[12],0.05158138182014227,0.03305002445211777
660,0.0001,[2],0.11802274733781815,0.08883708772751
660,0.0001,"[2, 2]",0.12146583944559097,0.08436140074179722
660,0.0001,"[2, 2, 2]",0.2409161441028118,0.15082533600238654
660,0.0001,"[2, 2, 2, 2]",0.12442832812666893,0.06428417563438416
660,0.0001,"[2, 2, 2, 2, 2]",0.20594188943505287,0.15381523565604135
660,0.0001,"[2, 2, 2, 2, 2, 2]",0.2193630337715149,0.15388820205743498
660,0.0001,[4],0.05227348196785897,0.038329147877028354
660,0.0001,[6],0.10565485246479511,0.04099016264081001
660,0.0001,[8],0.04322130884975195,0.03233650577469514
660,0.0001,[10],0.06396023835986853,0.03693104965182451
660,0.0001,[12],0.044082931941375136,0.03265726372886162
670,0.0001,[2],0.08004942000843585,0.06310075492813037
670,0.0001,"[2, 2]",0.1375448778271675,0.09790945826814725
670,0.0001,"[2, 2, 2]",0.22773918509483337,0.15822806381262267
670,0.0001,"[2, 2, 2, 2]",0.15615111775696278,0.058082249302130476
670,0.0001,"[2, 2, 2, 2, 2]",0.08217884413897991,0.04511379185490883
670,0.0001,"[2, 2, 2, 2, 2, 2]",0.20889396220445633,0.15162497357680246
670,0.0001,[4],0.06407163571566343,0.041655911275973685
670,0.0001,[6],0.055737731978297234,0.033164615742862225
670,0.0001,[8],0.05251097655855119,0.03676853386255411
670,0.0001,[10],0.04634056519716978,0.03278450481593609
670,0.0001,[12],0.03999211883638054,0.03182760468469216
680,0.0001,[2],0.08668603003025055,0.060498857870697975
680,0.0001,"[2, 2]",0.21449534595012665,0.15244680356520873
680,0.0001,"[2, 2, 2]",0.10009841155260801,0.046363525809003756
680,0.0001,"[2, 2, 2, 2]",0.1991344317793846,0.15078761600531065
680,0.0001,"[2, 2, 2, 2, 2]",0.28643449395895004,0.17643378159174553
680,0.0001,"[2, 2, 2, 2, 2, 2]",0.1985832154750824,0.15155227654255354
680,0.0001,[4],0.07259472087025642,0.03998469303433712
680,0.0001,[6],0.05018438491970301,0.0370232520195154
680,0.0001,[8],0.05143563635647297,0.033130927656132445
680,0.0001,[10],0.044742872938513756,0.032983436750677914
680,0.0001,[12],0.0560520775616169,0.03137230686843395
690,0.0001,[2],0.2227795422077179,0.14141877797933725
690,0.0001,"[2, 2]",0.1992458812892437,0.15231027969947228
690,0.0001,"[2, 2, 2]",0.2720337584614754,0.1669310973240779
690,0.0001,"[2, 2, 2, 2]",0.19517085701227188,0.15216830945931947
690,0.0001,"[2, 2, 2, 2, 2]",0.19598121009767056,0.15095173510221335
690,0.0001,"[2, 2, 2, 2, 2, 2]",0.23611631244421005,0.1518183946609497
690,0.0001,[4],0.05186285125091672,0.03311538445548369
690,0.0001,[6],0.05159293953329325,0.034584526832287125
690,0.0001,[8],0.04234577878378332,0.03193725602558026
690,0.0001,[10],0.06661004293709993,0.0386898061976983
690,0.0001,[12],0.06229148060083389,0.03195405930567246
700,0.0001,[2],0.27849553897976875,0.14963164696326622
700,0.0001,"[2, 2]",0.09916584007441998,0.06001528467123325
700,0.0001,"[2, 2, 2]",0.10443230252712965,0.0727219762137303
700,0.0001,"[2, 2, 2, 2]",0.07532832585275173,0.05442914782235256
700,0.0001,"[2, 2, 2, 2, 2]",0.20487368293106556,0.1517108942453678
700,0.0001,"[2, 2, 2, 2, 2, 2]",0.25252294167876244,0.15105906759317106
700,0.0001,[4],0.10410776175558567,0.06482224839811142
700,0.0001,[6],0.046098129358142614,0.03338248519083628
700,0.0001,[8],0.058913933113217354,0.03580640600277828
700,0.0001,[10],0.04767849016934633,0.03517701448156284
700,0.0001,[12],0.05303126946091652,0.03639651827800732
710,0.0001,[2],0.07028235821053386,0.0481519982075462
710,0.0001,"[2, 2]",0.08374178223311901,0.059947323627196826
710,0.0001,"[2, 2, 2]",0.06767846271395683,0.04481938338050476
710,0.0001,"[2, 2, 2, 2]",0.19757009856402874,0.14946029277948233
710,0.0001,"[2, 2, 2, 2, 2]",0.28621218726038933,0.15241491278776756
710,0.0001,"[2, 2, 2, 2, 2, 2]",0.22632622346282005,0.1543564681823437
710,0.0001,[4],0.049836717545986176,0.035873714476250686
710,0.0001,[6],0.10926135908812284,0.042549097910523415
710,0.0001,[8],0.06511538662016392,0.036936381401923984
710,0.0001,[10],0.04172835382632911,0.029437305907217357
710,0.0001,[12],0.04338662279769778,0.0319125924545985
720,0.0001,[2],0.05582473333925009,0.03654128205604278
720,0.0001,"[2, 2]",0.0841916436329484,0.05111547323087087
720,0.0001,"[2, 2, 2]",0.10790435411036015,0.06914428936747405
720,0.0001,"[2, 2, 2, 2]",0.08041843771934509,0.0576369222253561
720,0.0001,"[2, 2, 2, 2, 2]",0.22654832154512405,0.1504145207313391
720,0.0001,"[2, 2, 2, 2, 2, 2]",0.21172162517905235,0.15007157480487457
720,0.0001,[4],0.07902649790048599,0.042003879037040934
720,0.0001,[6],0.06849642656743526,0.0385371928031628
720,0.0001,[8],0.04235805617645383,0.030520092266110275
720,0.0001,[10],0.0643638139590621,0.03713916829572274
720,0.0001,[12],0.05027599027380347,0.03486518131998869
730,0.0001,[2],0.11949499882757664,0.060265810013963625
730,0.0001,"[2, 2]",0.08928356692194939,0.046270618215203285
730,0.0001,"[2, 2, 2]",0.20050863921642303,0.15019546678433052
730,0.0001,"[2, 2, 2, 2]",0.23350971192121506,0.1524453913936248
730,0.0001,"[2, 2, 2, 2, 2]",0.21653443202376366,0.15235921683219764
730,0.0001,"[2, 2, 2, 2, 2, 2]",0.23922142758965492,0.15154563291714743
730,0.0001,[4],0.1624392382800579,0.08000557926984933
730,0.0001,[6],0.06483223848044872,0.03590994256620224
730,0.0001,[8],0.049629214219748974,0.03201584933468929
730,0.0001,[10],0.03384274849668145,0.028633484831796244
730,0.0001,[12],0.03766907146200538,0.028154117986559868
740,0.0001,[2],0.10801323503255844,0.06332201696932316
740,0.0001,"[2, 2]",0.20229314640164375,0.15464953447763735
740,0.0001,"[2, 2, 2]",0.08057019300758839,0.04468902615973583
740,0.0001,"[2, 2, 2, 2]",0.23150314390659332,0.15342892133272612
740,0.0001,"[2, 2, 2, 2, 2]",0.24583566561341286,0.15467408757943374
740,0.0001,"[2, 2, 2, 2, 2, 2]",0.24150839820504189,0.14993688521476892
740,0.0001,[4],0.10722330119460821,0.0529789559256572
740,0.0001,[6],0.05771999154239893,0.03608270662908371
740,0.0001,[8],0.050785863772034645,0.03513050065017664
740,0.0001,[10],0.057015919126570225,0.03566472647854915
740,0.0001,[12],0.06651360169053078,0.031273321176950745
750,0.0001,[2],0.09178970940411091,0.05295452074362682
750,0.0001,"[2, 2]",0.10977901355363429,0.07511346357373092
750,0.0001,"[2, 2, 2]",0.16844841092824936,0.06861157514728032
750,0.0001,"[2, 2, 2, 2]",0.19826581701636314,0.1529297742706079
750,0.0001,"[2, 2, 2, 2, 2]",0.1994583960622549,0.15272913242761904
750,0.0001,"[2, 2, 2, 2, 2, 2]",0.07587527181021869,0.05278967922696701
750,0.0001,[4],0.07351245707832277,0.05134614112858589
750,0.0001,[6],0.04382072004955262,0.036524325322646364
750,0.0001,[8],0.04631105298176408,0.031859988203415505
750,0.0001,[10],0.0556992357596755,0.03571609429155405
750,0.0001,[12],0.04812857694923878,0.033140375350530334
760,0.0001,[2],0.20845387130975723,0.1524438915344385
760,0.0001,"[2, 2]",0.07026454899460077,0.042726232598607354
760,0.0001,"[2, 2, 2]",0.23573561012744904,0.15069552912161902
760,0.0001,"[2, 2, 2, 2]",0.20592568814754486,0.151393999847082
760,0.0001,"[2, 2, 2, 2, 2]",0.23827210068702698,0.1526379482104228
760,0.0001,"[2, 2, 2, 2, 2, 2]",0.20382017083466053,0.15119677782058716
760,0.0001,[4],0.09143362939357758,0.04466446618048044
760,0.0001,[6],0.07650803308933973,0.03571225215609257
760,0.0001,[8],0.05195440072566271,0.032026081489255794
760,0.0001,[10],0.044474189169704914,0.03359807669543303
760,0.0001,[12],0.05002949386835098,0.03017822538430874
770,0.0001,[2],0.09108550008386374,0.045676060307484403
770,0.0001,"[2, 2]",0.06788475415669382,0.04698573754957089
770,0.0001,"[2, 2, 2]",0.06297515775077045,0.044644586741924286
770,0.0001,"[2, 2, 2, 2]",0.239815104752779,0.14972622119463408
770,0.0001,"[2, 2, 2, 2, 2]",0.10566621087491512,0.0530723760334345
770,0.0001,"[2, 2, 2, 2, 2, 2]",0.19391208700835705,0.15353787117279494
770,0.0001,[4],0.05778650939464569,0.03811654333884899
770,0.0001,[6],0.052000388503074646,0.034709019013322316
770,0.0001,[8],0.04690587427467108,0.033312543510244444
