generation_index,ensemble_size,learning_rate,loss_test,average_active_hidden_node_num,diversity_coefficient_test,population_diversity_test,max_population_diversity_test,correlation_penalty_coefficient_test,subpopulation_num,average_niche_radius,average_sharing_factor,average_raw_fitness,average_adjusted_fitness
130,150,0.001,0.3818764388561249,0.0,0.1070438101887703,0.05386295001985455,0.13797643723436204,0.5876976904201996,2,0.18719640647074365,18.55748142578369,-0.38502539773782096,-0.2198874534682533
140,150,0.001,0.3763219714164734,0.0,0.1088385358452797,0.07809481011980159,0.1415017875382979,0.4584801493837526,2,0.18858106656636112,22.663117664587883,-0.3668148928880692,-0.2488901877393124
150,150,0.001,0.37775367498397827,0.0,0.09019412845373154,0.06458449478926309,0.1415017875382979,0.5348625926903823,2,0.17735913017033977,18.90679166836593,-0.36986312886079153,-0.2625593405166825
160,150,0.001,0.3907710015773773,0.0,0.12053563445806503,0.04918139848464418,0.14628039197622814,0.6310294410879806,2,0.19136316914823573,20.127501336813232,-0.3975147881110509,-0.2720655378230757
170,150,0.001,0.3447374403476715,0.0,0.07273592054843903,0.02893563554012192,0.14628039197622814,0.7417524856245985,2,0.18070401377146825,23.19396537642442,-0.3473173496127129,-0.2995998017239826
180,150,0.001,0.35122472047805786,0.0,0.08100271224975586,0.04961900907945465,0.14628039197622814,0.6286361710733279,2,0.19263268674909692,21.848371801996198,-0.3530896384517352,-0.26849776149773463
190,150,0.001,0.3547040522098541,0.0,0.08317512273788452,0.07181624344861572,0.14628039197622814,0.5072406288860014,2,0.19364697007029621,20.749064160600824,-0.350206112464269,-0.2445373570379174
200,150,0.001,0.3556191921234131,0.0,0.07792945206165314,0.055763039672953735,0.14628039197622814,0.5950347812466036,2,0.18734000513221757,19.34643314149423,-0.34718045900265376,-0.1909193647728999
210,150,0.001,0.36382392048835754,0.0,0.07268668711185455,0.03968042142699068,0.14628039197622814,0.6829897998444571,2,0.19211870299148376,22.534731776253174,-0.35383444527784985,-0.214377145753083
220,150,0.001,0.33779412508010864,0.0,0.03912883251905441,0.025642296601313983,0.14628039197622814,0.7597635882437007,2,0.18283891791906542,23.22047865595649,-0.3230066788196564,-0.9065676279985108
230,150,0.001,0.3751927614212036,0.0,0.09574196487665176,0.07920810378774996,0.14628039197622814,0.46681492184887236,2,0.22499737372471199,18.470732688321664,-0.3762741076946259,-0.27412251254175396
240,150,0.001,0.3603637218475342,0.0,0.09968127310276031,0.05217952087658224,0.14628039197622814,0.6146328627007679,2,0.18180375715664593,21.038803549785985,-0.3676501452922821,-0.21664905227017064
250,150,0.001,0.3605159819126129,0.0,0.08683552592992783,0.05059576255088609,0.14628039197622814,0.6232943561753193,2,0.1885725777498125,20.89496418620584,-0.3623997103174528,-0.5078803292532377
260,150,0.001,0.36948657035827637,0.0,0.07740029692649841,0.06075394365353133,0.14628039197622814,0.5677397820295457,2,0.17576638259558364,19.244065638261944,-0.346790555814902,-0.17649251274747765
270,150,0.001,0.3703674376010895,0.0,0.10212212800979614,0.06532808990042349,0.14628039197622814,0.5427240095936309,2,0.19388797900581947,20.421024046325932,-0.36173004895448685,-0.22882748483927634
280,150,0.001,0.3698251247406006,0.0,0.07964243739843369,0.05955497413485276,0.14628039197622814,0.574296885151738,2,0.18161228433336157,19.537752092180277,-0.34801044762134553,-0.1899863202648788
290,150,0.001,0.3861245810985565,0.0,0.1094488650560379,0.0774415160414915,0.14628039197622814,0.4764763000959065,2,0.17175226040480374,22.694187920587357,-0.36440633366505304,-0.7972419934711509
300,150,0.001,0.3672831952571869,0.0,0.1105685904622078,0.08570413003913091,0.14628039197622814,0.43128848572919554,2,0.20469027624644076,21.847243121003142,-0.36128382285435995,-0.2954528961649342
