correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,loss_test,diversity_coefficient_test
0.4,13,400,0.001,[12],0.18854354694485664,0.003010496264323592
0.4,14,400,0.001,[2],0.2092600017786026,0.015841195359826088
0.4,14,400,0.001,"[2, 2, 2]",0.39104723185300827,0.027946900576353073
0.4,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2751791700720787,0.008466091938316822
0.4,14,400,0.001,[6],0.0825108140707016,0.00540552893653512
0.4,14,400,0.001,[12],0.29539763554930687,0.0021458149421960115
0.4,15,400,0.001,[2],0.19309107214212418,0.015157915651798248
0.4,15,400,0.001,"[2, 2, 2]",0.19318566843867302,0.027530182152986526
0.4,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22472674027085304,0.009977276436984539
0.4,15,400,0.001,[6],0.13789640925824642,0.007739996071904898
0.4,15,400,0.001,[12],0.18934042006731033,0.0026355821173638105
0.4,16,400,0.001,[2],0.5081878453493118,0.012972772121429443
0.4,16,400,0.001,"[2, 2, 2]",0.24130886048078537,0.035047415643930435
0.4,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3399692103266716,0.016697252169251442
0.4,16,400,0.001,[6],0.13629965111613274,0.004762399010360241
0.4,16,400,0.001,[12],0.7374153584241867,0.0033660989720374346
0.5,2,400,0.001,[2],0.44365059584379196,0.005407913122326136
0.5,2,400,0.001,"[2, 2, 2]",0.7957233488559723,0.006273375824093819
0.5,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5403812080621719,0.02512940764427185
0.5,2,400,0.001,[6],1.0471985638141632,0.0017300270264968276
0.5,2,400,0.001,[12],0.624297171831131,0.0014989133924245834
0.5,3,400,0.001,[2],0.2973218522965908,0.00896365474909544
0.5,3,400,0.001,"[2, 2, 2]",0.2105565443634987,0.03229762613773346
0.5,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3124389201402664,2.4755233880568994e-06
0.5,3,400,0.001,[6],0.22955821081995964,0.011108770966529846
0.5,3,400,0.001,[12],0.18885529041290283,0.007413472514599562
0.5,4,400,0.001,[2],0.750345878303051,0.012380016036331654
0.5,4,400,0.001,"[2, 2, 2]",0.7451688796281815,0.02472066320478916
0.5,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2443576119840145,0.004240366164594889
0.5,4,400,0.001,[6],0.08673159219324589,0.010089804418385029
0.5,4,400,0.001,[12],0.19340595975518227,0.005297604948282242
0.5,5,400,0.001,[2],0.489482082426548,0.012577337212860584
0.5,5,400,0.001,"[2, 2, 2]",0.287942111492157,0.02078503742814064
0.5,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.32448382675647736,0.005356212612241507
0.5,5,400,0.001,[6],0.7228845357894897,0.008806525729596615
0.5,5,400,0.001,[12],0.202530387789011,0.003529750742018223
0.5,6,400,0.001,[2],0.5340460017323494,0.017989663407206535
0.5,6,400,0.001,"[2, 2, 2]",0.2106845322996378,0.030099039897322655
0.5,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3034902811050415,0.0028529188130050898
0.5,6,400,0.001,[6],0.39320334047079086,0.008909069001674652
0.5,6,400,0.001,[12],0.40358632057905197,0.002403983613476157
0.5,7,400,0.001,[2],0.34525591880083084,0.022108225151896477
0.5,7,400,0.001,"[2, 2, 2]",0.4105602763593197,0.029553361237049103
0.5,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.17667503654956818,0.006274030543863773
0.5,7,400,0.001,[6],0.6067516654729843,0.011899893172085285
0.5,7,400,0.001,[12],0.26849354058504105,0.0034394445829093456
0.5,8,400,0.001,[2],0.13211510330438614,0.017103826627135277
0.5,8,400,0.001,"[2, 2, 2]",0.23252126574516296,0.032685063779354095
0.5,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.9528469741344452,0.04942751303315163
0.5,8,400,0.001,[6],0.6306258738040924,0.00655047781765461
0.5,8,400,0.001,[12],0.06847105361521244,0.0065408931113779545
0.5,9,400,0.001,[2],0.19381193071603775,0.01586463674902916
0.5,9,400,0.001,"[2, 2, 2]",0.6131089925765991,0.02885463647544384
0.5,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5963864177465439,0.010125687345862389
0.5,9,400,0.001,[6],0.09646935854107141,0.010195238515734673
0.5,9,400,0.001,[12],0.11506364308297634,0.0037251159083098173
0.5,10,400,0.001,[2],0.24610159918665886,0.017354760318994522
0.5,10,400,0.001,"[2, 2, 2]",0.27110838145017624,0.016146725043654442
0.5,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21134351193904877,0.004607559647411108
0.5,10,400,0.001,[6],0.13890777714550495,0.006901521235704422
0.5,10,400,0.001,[12],0.1766013354063034,0.0034172639716416597
0.5,11,400,0.001,[2],0.9053651988506317,0.015992846339941025
0.5,11,400,0.001,"[2, 2, 2]",0.5386192873120308,0.02182864397764206
0.5,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5143464766442776,0.009061367250978947
0.5,11,400,0.001,[6],0.266853466629982,0.009354159235954285
0.5,11,400,0.001,[12],0.17481018602848053,0.0038340941537171602
0.5,12,400,0.001,[2],0.4467933252453804,0.019491489976644516
0.5,12,400,0.001,"[2, 2, 2]",0.18638641014695168,0.02768009714782238
0.5,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2325284257531166,0.028781795874238014
0.5,12,400,0.001,[6],0.05283313151448965,0.01793215610086918
0.5,12,400,0.001,[12],0.21768408827483654,0.00648132711648941
0.5,13,400,0.001,[2],0.056779611855745316,0.019733089953660965
0.5,13,400,0.001,"[2, 2, 2]",0.882650837302208,0.04025452584028244
0.5,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.37033892422914505,0.016339078545570374
0.5,13,400,0.001,[6],0.5648861154913902,0.007567118387669325
0.5,13,400,0.001,[12],0.36097952723503113,0.002367789624258876
0.5,14,400,0.001,[2],0.34831246361136436,0.016042375937104225
0.5,14,400,0.001,"[2, 2, 2]",0.12000781623646617,0.0276161078363657
0.5,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3144616223871708,0.01600119099020958
0.5,14,400,0.001,[6],0.1936509907245636,0.005461167078465223
0.5,14,400,0.001,[12],0.26287195459008217,0.006512203253805637
0.5,15,400,0.001,[2],0.34217314422130585,0.013040089048445225
0.5,15,400,0.001,"[2, 2, 2]",0.13248645048588514,0.02708033099770546
0.5,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.36525200493633747,0.01458742655813694
0.5,15,400,0.001,[6],0.9540566802024841,0.007937632501125336
0.5,15,400,0.001,[12],0.3554606959223747,0.003874735441058874
0.5,16,400,0.001,[2],0.16708914190530777,0.016329143196344376
0.5,16,400,0.001,"[2, 2, 2]",0.1195238996297121,0.05234162136912346
0.5,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5063256025314331,0.0197601318359375
0.5,16,400,0.001,[6],0.4320342391729355,0.009576652199029922
0.5,16,400,0.001,[12],0.5390756949782372,0.01115452777594328
0.6,2,400,0.001,[2],0.5047554299235344,0.011901567690074444
0.6,2,400,0.001,"[2, 2, 2]",0.49546439200639725,0.039597608149051666
0.6,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24694403633475304,0.007567626424133778
0.6,2,400,0.001,[6],0.3661595955491066,0.004956286400556564
0.6,2,400,0.001,[12],1.08487868309021,0.00283993361517787
0.6,3,400,0.001,[2],0.26062388345599174,0.016183549538254738
0.6,3,400,0.001,"[2, 2, 2]",0.44406507164239883,0.018521441146731377
0.6,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24223296344280243,5.563476861425443e-06
0.6,3,400,0.001,[6],0.1108563719317317,0.004521885886788368
0.6,3,400,0.001,[12],0.41961321979761124,0.004084369633346796
0.6,4,400,0.001,[2],0.26292007230222225,0.0209824051707983
0.6,4,400,0.001,"[2, 2, 2]",0.8746827691793442,0.031104417517781258
0.6,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.4239121973514557,0.01492350548505783
0.6,4,400,0.001,[6],0.34970623254776,0.004780500661581755
0.6,4,400,0.001,[12],0.22044765576720238,0.005189398769289255
0.6,5,400,0.001,[2],0.08905128389596939,0.019689302891492844
0.6,5,400,0.001,"[2, 2, 2]",0.370224304497242,0.03937186300754547
0.6,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2890910655260086,0.009426762349903584
0.6,5,400,0.001,[6],0.45120780169963837,0.009449038654565811
0.6,5,400,0.001,[12],1.923140048980713,0.003502671141177416
0.6,6,400,0.001,[2],0.07861644309014082,0.021302808076143265
0.6,6,400,0.001,"[2, 2, 2]",0.46933817863464355,0.01836545392870903
0.6,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5839003250002861,0.01055024191737175
0.6,6,400,0.001,[6],0.8712034970521927,0.012295348569750786
0.6,6,400,0.001,[12],0.16122868284583092,0.0032929363660514355
0.6,7,400,0.001,[2],0.5727933496236801,0.02655852772295475
0.6,7,400,0.001,"[2, 2, 2]",0.25798236206173897,0.03569252789020538
0.6,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.6535963639616966,0.011308882385492325
0.6,7,400,0.001,[6],0.5673990622162819,0.020331144332885742
0.6,7,400,0.001,[12],0.4039878696203232,0.0036298756022006273
0.6,8,400,0.001,[2],0.12952698022127151,0.016878139227628708
0.6,8,400,0.001,"[2, 2, 2]",0.2514839991927147,0.03363262861967087
0.6,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2753974050283432,0.01008782908320427
0.6,8,400,0.001,[6],0.43011072278022766,0.021608607843518257
0.6,8,400,0.001,[12],0.8024128377437592,0.004099779762327671
0.6,9,400,0.001,[2],0.13304068706929684,0.019670112058520317
0.6,9,400,0.001,"[2, 2, 2]",0.18786844983696938,0.03071201592683792
0.6,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.477099247276783,0.04314832761883736
0.6,9,400,0.001,[6],0.24563582986593246,0.011164350435137749
0.6,9,400,0.001,[12],0.864907369017601,0.003092516213655472
0.6,10,400,0.001,[2],0.38625598698854446,0.02407383732497692
0.6,10,400,0.001,"[2, 2, 2]",0.16472824662923813,0.04059695824980736
0.6,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.4046272113919258,0.00746749946847558
0.6,10,400,0.001,[6],0.11246587056666613,0.012485649436712265
0.6,10,400,0.001,[12],0.5523243546485901,0.006017008796334267
0.6,11,400,0.001,[2],0.14192199055105448,0.02013910561800003
0.6,11,400,0.001,"[2, 2, 2]",0.2793855033814907,0.033549606800079346
0.6,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2312987633049488,0.017260020598769188
0.6,11,400,0.001,[6],0.3595226779580116,0.00890524871647358
0.6,11,400,0.001,[12],0.4344191700220108,0.004933665972203016
0.6,12,400,0.001,[2],0.39589057117700577,0.02221902273595333
0.6,12,400,0.001,"[2, 2, 2]",0.5422983020544052,0.02074754796922207
0.6,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.15860203839838505,0.007090418133884668
0.6,12,400,0.001,[6],0.2928975000977516,0.011864010244607925
0.6,12,400,0.001,[12],0.21181762591004372,0.004361886065453291
0.6,13,400,0.001,[2],0.2319832146167755,0.022183610126376152
0.6,13,400,0.001,"[2, 2, 2]",0.27538374066352844,0.05435614660382271
0.6,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.6836970970034599,0.03987692669034004
0.6,13,400,0.001,[6],0.12676727399230003,0.010046876035630703
0.6,13,400,0.001,[12],0.34789152815937996,0.014333276078104973
0.6,14,400,0.001,[2],0.39968644827604294,0.019742798060178757
0.6,14,400,0.001,"[2, 2, 2]",0.40806952863931656,0.031234676018357277
0.6,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5958137139678001,0.027264054864645004
0.6,14,400,0.001,[6],0.4792916439473629,0.008968831971287727
0.6,14,400,0.001,[12],1.1752349138259888,0.0054509202018380165
0.6,15,400,0.001,[2],0.5396082699298859,0.020517798140645027
0.6,15,400,0.001,"[2, 2, 2]",0.681523434817791,0.037712227553129196
0.6,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24142611026763916,0.004206876736134291
0.6,15,400,0.001,[6],0.4917868599295616,0.011450620368123055
0.6,15,400,0.001,[12],0.15451024658977985,0.006168094463646412
0.6,16,400,0.001,[2],0.24356837943196297,0.02485237456858158
0.6,16,400,0.001,"[2, 2, 2]",0.21444914117455482,0.03443168103694916
0.6,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3935343399643898,0.023732496425509453
0.6,16,400,0.001,[6],0.6109311878681183,0.01092139445245266
0.6,16,400,0.001,[12],0.7116752415895462,0.004576064646244049
0.7,2,400,0.001,[2],0.07378046028316021,0.024441763758659363
0.7,2,400,0.001,"[2, 2, 2]",0.5123127028346062,0.036203887313604355
0.7,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1540118996053934,0.028606120496988297
0.7,2,400,0.001,[6],0.06250483449548483,0.004961879923939705
0.7,2,400,0.001,[12],0.15835358388721943,0.01452548336237669
0.7,3,400,0.001,[2],0.22568381018936634,0.016952747479081154
0.7,3,400,0.001,"[2, 2, 2]",0.14069096371531487,0.05254863575100899
0.7,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1958332695066929,0.034547436982393265
0.7,3,400,0.001,[6],0.7468760907649994,0.017908889800310135
0.7,3,400,0.001,[12],0.5583650022745132,0.009102334268391132
0.7,4,400,0.001,[2],0.16782859712839127,0.01870938576757908
0.7,4,400,0.001,"[2, 2, 2]",0.2910832390189171,0.04686012119054794
0.7,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19374530017375946,0.009118077345192432
0.7,4,400,0.001,[6],0.11058862507343292,0.008918140083551407
0.7,4,400,0.001,[12],1.219379648566246,0.006464803125709295
0.7,5,400,0.001,[2],0.372267983853817,0.019791990518569946
0.7,5,400,0.001,"[2, 2, 2]",0.5847018361091614,0.0496302954852581
0.7,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5673963576555252,0.023268727585673332
0.7,5,400,0.001,[6],0.37200208008289337,0.006986804306507111
0.7,5,400,0.001,[12],0.11707918252795935,0.009332714602351189
0.7,6,400,0.001,[2],0.39792468398809433,0.03867953270673752
0.7,6,400,0.001,"[2, 2, 2]",0.714163601398468,0.0753851905465126
0.7,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.8082181513309479,0.03593184053897858
0.7,6,400,0.001,[6],0.06439517065882683,0.013835200108587742
0.7,6,400,0.001,[12],0.6670503318309784,0.0037407500203698874
0.7,7,400,0.001,[2],0.12913566455245018,0.0285597275942564
0.7,7,400,0.001,"[2, 2, 2]",0.1373988352715969,0.056973397731781006
0.7,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5665657594799995,0.02653263509273529
0.7,7,400,0.001,[6],0.35747142881155014,0.009412005543708801
0.7,7,400,0.001,[12],0.2294166050851345,0.007253272924572229
0.7,8,400,0.001,[2],0.5122555568814278,0.0284735057502985
0.7,8,400,0.001,"[2, 2, 2]",0.6581294387578964,0.059347543865442276
0.7,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.26706448942422867,0.008090592920780182
0.7,8,400,0.001,[6],0.2748657111078501,0.012877577915787697
0.7,8,400,0.001,[12],0.3498073145747185,0.01725260727107525
0.7,9,400,0.001,[2],0.07110742758959532,0.03272925317287445
0.7,9,400,0.001,"[2, 2, 2]",0.24003498628735542,0.04129042848944664
0.7,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.13744946476072073,0.019849427044391632
0.7,9,400,0.001,[6],0.42074915766716003,0.018828867003321648
0.7,9,400,0.001,[12],0.18852607533335686,0.009677790105342865
0.7,10,400,0.001,[2],0.3287201374769211,0.02524592913687229
0.7,10,400,0.001,"[2, 2, 2]",0.5267564505338669,0.04863676428794861
0.7,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.28099511191248894,0.028675448149442673
0.7,10,400,0.001,[6],0.16706526465713978,0.02155117876827717
0.7,10,400,0.001,[12],0.05503585562109947,0.008213353343307972
0.7,11,400,0.001,[2],0.3244388476014137,0.034429408609867096
0.7,11,400,0.001,"[2, 2, 2]",0.45929519832134247,0.04570811986923218
0.7,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1774589577689767,0.03247765451669693
0.7,11,400,0.001,[6],0.4496583044528961,0.008759122341871262
0.7,11,400,0.001,[12],0.19968128483742476,0.0077373734675347805
0.7,12,400,0.001,[2],0.1668858826160431,0.026645680889487267
0.7,12,400,0.001,"[2, 2, 2]",0.14190874435007572,0.06326554715633392
0.7,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2839217782020569,0.0512661375105381
0.7,12,400,0.001,[6],0.606095440685749,0.015091406181454659
0.7,12,400,0.001,[12],0.2829931192100048,0.004886077716946602
0.7,13,400,0.001,[2],0.9164869040250778,0.028485938906669617
0.7,13,400,0.001,"[2, 2, 2]",0.5134049952030182,0.07826008647680283
0.7,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.33217668160796165,0.014655687846243382
0.7,13,400,0.001,[6],0.6266093850135803,0.015685977414250374
0.7,13,400,0.001,[12],0.39230409637093544,0.0035248936619609594
0.7,14,400,0.001,[2],0.3999951705336571,0.027314115315675735
0.7,14,400,0.001,"[2, 2, 2]",0.16482827253639698,0.06346116214990616
0.7,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.16365726478397846,0.036495815962553024
0.7,14,400,0.001,[6],0.1041293041780591,0.012520089745521545
0.7,14,400,0.001,[12],1.035892829298973,0.006137658376246691
0.7,15,400,0.001,[2],0.41803503781557083,0.041533779352903366
0.7,15,400,0.001,"[2, 2, 2]",0.31011906266212463,0.06156160309910774
0.7,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3840765729546547,0.05792779102921486
0.7,15,400,0.001,[6],0.224807221442461,0.007930969819426537
0.7,15,400,0.001,[12],0.4776500053703785,0.008940068073570728
0.7,16,400,0.001,[2],0.22334276884794235,0.026191402226686478
0.7,16,400,0.001,"[2, 2, 2]",0.20034902170300484,0.03320390731096268
0.7,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.34386443346738815,0.10344067960977554
0.7,16,400,0.001,[6],0.24110356718301773,0.01044654380530119
0.7,16,400,0.001,[12],0.27398446202278137,0.007128087803721428
0.8,2,400,0.001,[2],0.3292022719979286,0.054961107671260834
0.8,2,400,0.001,"[2, 2, 2]",0.7034896910190582,0.021645933389663696
0.8,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.47145309299230576,0.05821456015110016
0.8,2,400,0.001,[6],0.248884879052639,0.02045077458024025
0.8,2,400,0.001,[12],0.48525652661919594,0.007044966332614422
0.8,3,400,0.001,[2],0.16419971361756325,0.04201890900731087
0.8,3,400,0.001,"[2, 2, 2]",0.9456578865647316,0.06447368860244751
0.8,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23158003762364388,0.00850786454975605
0.8,3,400,0.001,[6],0.2744532637298107,0.005833132658153772
0.8,3,400,0.001,[12],0.09886695072054863,0.007239977363497019
0.8,4,400,0.001,[2],0.2250770851969719,0.023866385221481323
0.8,4,400,0.001,"[2, 2, 2]",0.300037257373333,0.08091504126787186
0.8,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.27883527986705303,0.026570899412035942
0.8,4,400,0.001,[6],0.12031741254031658,0.012177259661257267
0.8,4,400,0.001,[12],1.038249433040619,0.013834444805979729
0.8,5,400,0.001,[2],0.4902590662240982,0.030253471806645393
0.8,5,400,0.001,"[2, 2, 2]",0.3955281525850296,0.06453698873519897
0.8,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.6568438559770584,0.036865074187517166
0.8,5,400,0.001,[6],0.6343665271997452,0.00968056358397007
0.8,5,400,0.001,[12],0.11221114732325077,0.024282461032271385
0.8,6,400,0.001,[2],0.31278349459171295,0.02848762460052967
0.8,6,400,0.001,"[2, 2, 2]",0.48241253569722176,0.05346798896789551
0.8,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.06756961764767766,0.0928637906908989
0.8,6,400,0.001,[6],0.5075469464063644,0.01694866642355919
0.8,6,400,0.001,[12],0.23826618120074272,0.01160390954464674
0.8,7,400,0.001,[2],0.2407589852809906,0.0504445880651474
0.8,7,400,0.001,"[2, 2, 2]",0.4669905826449394,0.06637247651815414
0.8,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.27591919898986816,0.0465986430644989
0.8,7,400,0.001,[6],0.17896759882569313,0.017823779955506325
0.8,7,400,0.001,[12],0.3029687739908695,0.010155124589800835
0.8,8,400,0.001,[2],0.07523128855973482,0.05419767275452614
0.8,8,400,0.001,"[2, 2, 2]",0.12526651751250029,0.0740441232919693
0.8,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19832367449998856,0.04662439972162247
0.8,8,400,0.001,[6],0.2357662208378315,0.012247301638126373
0.8,8,400,0.001,[12],1.5898330509662628,0.00803451705724001
0.8,9,400,0.001,[2],0.11290407367050648,0.03370135277509689
0.8,9,400,0.001,"[2, 2, 2]",0.5807937681674957,0.08984779566526413
0.8,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2553387451916933,0.03908182680606842
0.8,9,400,0.001,[6],0.28666672483086586,0.025428829714655876
0.8,9,400,0.001,[12],0.7549150735139847,0.012127004563808441
0.8,10,400,0.001,[2],0.07818357646465302,0.05468406900763512
0.8,10,400,0.001,"[2, 2, 2]",0.32252711057662964,0.11535650491714478
0.8,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5641759410500526,0.09725581109523773
0.8,10,400,0.001,[6],0.38258933275938034,0.022275954484939575
0.8,10,400,0.001,[12],0.1485155113041401,0.021994370967149734
0.8,11,400,0.001,[2],0.3954887390136719,0.04800526425242424
0.8,11,400,0.001,"[2, 2, 2]",0.3397448919713497,0.08333925157785416
0.8,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19513151235878468,0.011571738868951797
0.8,11,400,0.001,[6],0.18319901823997498,0.017732277512550354
0.8,11,400,0.001,[12],0.3155415691435337,0.010835394263267517
0.8,12,400,0.001,[2],0.0777952279895544,0.04926421120762825
0.8,12,400,0.001,"[2, 2, 2]",0.256574634462595,0.07823533564805984
0.8,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2679394856095314,0.08887169510126114
0.8,12,400,0.001,[6],0.2649276740849018,0.01657315343618393
0.8,12,400,0.001,[12],0.037870933301746845,0.009055215865373611
0.8,13,400,0.001,[2],0.3497123718261719,0.04983336851000786
0.8,13,400,0.001,"[2, 2, 2]",1.016022339463234,0.15185914933681488
0.8,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.10447349678725004,0.07108714431524277
0.8,13,400,0.001,[6],0.6996062994003296,0.015272356569766998
0.8,13,400,0.001,[12],1.294122725725174,0.016788125038146973
0.8,14,400,0.001,[2],0.31503337249159813,0.04535726457834244
0.8,14,400,0.001,"[2, 2, 2]",0.08943005092442036,0.09347900748252869
0.8,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.4363570362329483,0.08983303606510162
0.8,14,400,0.001,[6],0.04434043378569186,0.017199944704771042
0.8,14,400,0.001,[12],0.12334988825023174,0.007008682936429977
0.8,15,400,0.001,[2],0.08622299879789352,0.06454076617956161
0.8,15,400,0.001,"[2, 2, 2]",0.3134041093289852,0.07969930768013
0.8,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.47098176926374435,0.10434524714946747
0.8,15,400,0.001,[6],0.3182022385299206,0.023289063945412636
0.8,15,400,0.001,[12],0.9264529943466187,0.01405370607972145
0.8,16,400,0.001,[2],0.26046549528837204,0.04277478903532028
0.8,16,400,0.001,"[2, 2, 2]",0.11635810043662786,0.09289146214723587
0.8,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.26390256360173225,0.11430993676185608
0.8,16,400,0.001,[6],0.05828550364822149,0.03275624290108681
0.8,16,400,0.001,[12],0.16346316784620285,0.009316548705101013
0.9,2,400,0.001,[2],0.7043365687131882,0.024032611399888992
0.9,2,400,0.001,"[2, 2, 2]",0.5880267769098282,0.051207877695560455
0.9,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.3634536862373352,0.01441746111959219
0.9,2,400,0.001,[6],0.249337799847126,0.012678137980401516
0.9,2,400,0.001,[12],0.3096722476184368,0.015218175947666168
0.9,3,400,0.001,[2],0.4244910627603531,0.04107782989740372
0.9,3,400,0.001,"[2, 2, 2]",0.1772450301796198,0.07891164720058441
0.9,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.6670003533363342,2.0285206119297072e-05
0.9,3,400,0.001,[6],0.11693713441491127,0.01569460891187191
0.9,3,400,0.001,[12],0.13039053604006767,0.01786726526916027
0.9,4,400,0.001,[2],0.1992608979344368,0.03037114441394806
0.9,4,400,0.001,"[2, 2, 2]",0.11476941779255867,0.09113761782646179
0.9,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.4479549825191498,0.03845256567001343
0.9,4,400,0.001,[6],0.07241704175248742,0.03197513520717621
0.9,4,400,0.001,[12],0.3142048865556717,0.03826213628053665
0.9,5,400,0.001,[2],0.15571311488747597,0.06171354278922081
0.9,5,400,0.001,"[2, 2, 2]",0.07991232350468636,0.10983885079622269
0.9,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.6297814771533012,0.04558747261762619
0.9,5,400,0.001,[6],1.0196624845266342,0.027950476855039597
0.9,5,400,0.001,[12],0.3787570297718048,0.02214949205517769
0.9,6,400,0.001,[2],0.14243620075285435,0.05628807470202446
0.9,6,400,0.001,"[2, 2, 2]",0.5762604847550392,0.152003213763237
0.9,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.5361621379852295,0.06183569133281708
0.9,6,400,0.001,[6],0.5111388117074966,0.031074030324816704
0.9,6,400,0.001,[12],0.41794266551733017,0.03687276691198349
0.9,7,400,0.001,[2],0.589773640036583,0.06877241283655167
0.9,7,400,0.001,"[2, 2, 2]",0.45167143270373344,0.10991176962852478
0.9,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2650247551500797,0.182374969124794
0.9,7,400,0.001,[6],0.8128148540854454,0.0573684461414814
0.9,7,400,0.001,[12],0.4646407291293144,0.014408953487873077
0.9,8,400,0.001,[2],0.19213606230914593,0.05066981911659241
0.9,8,400,0.001,"[2, 2, 2]",0.07339590508490801,0.20757168531417847
0.9,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.36467746645212173,0.030992984771728516
0.9,8,400,0.001,[6],1.0887778848409653,0.03051314316689968
0.9,8,400,0.001,[12],1.0348577052354813,0.042817372828722
0.9,9,400,0.001,[2],0.5502000153064728,0.10758635401725769
0.9,9,400,0.001,"[2, 2, 2]",0.15355415269732475,0.15462803840637207
0.9,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.13218997232615948,0.22542911767959595
0.9,9,400,0.001,[6],0.39766815304756165,0.027024611830711365
0.9,9,400,0.001,[12],0.22784139215946198,0.014363216236233711
0.9,10,400,0.001,[2],0.12162384390830994,0.05108491703867912
0.9,10,400,0.001,"[2, 2, 2]",0.08952670358121395,0.16937680542469025
0.9,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.18716859817504883,0.11147095263004303
0.9,10,400,0.001,[6],0.09470790158957243,0.03433424234390259
0.9,10,400,0.001,[12],1.5003736019134521,0.03403497487306595
0.9,11,400,0.001,[2],0.5121259093284607,0.07416858524084091
0.9,11,400,0.001,"[2, 2, 2]",0.0817420706152916,0.15991219878196716
0.9,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.061522334814071655,0.3106858730316162
0.9,11,400,0.001,[6],0.4491048902273178,0.02780127339065075
0.9,11,400,0.001,[12],0.40703197568655014,0.02906516194343567
0.9,12,400,0.001,[2],0.37853942066431046,0.0616583488881588
